Date,AAPG,AARD,ABSI,ACVA,ADBE,ALMS,AMD,AMPX,AMSC,AMZN,APLT,ATYR,AVGO,BE,BEAM,BHVN,BMRN,CHYM,COHU,CRSP,CYTK,DAVE,DHR,DKNG,ELF,FSLR,GLXY,HUBS,IMNM,IWM,KLAR,KYMR,KYTX,LLY,MP,MRNA,MRVL,MSTR,MU,NTLA,NVDA,OLMA,ORCL,OUST,PLTR,PRCH,QBTS,QQQ,QS,QUBT,RGTI,RVMD,SLDP,SLNO,SLS,SMH,SOC,SPY,SRRK,TGTX,TSM,TTWO,TVRD,TVTX,XBI,XNCR,ZYME
2025-11-10,32.400001525878906,10.4399995803833,3.319999933242798,5.579999923706055,328.8500061035156,5.050000190734863,243.97999572753906,13.59000015258789,36.90999984741211,248.39999389648438,,0.7900000214576721,356.39276123046875,139.22999572753906,21.649999618530273,7.789999961853027,52.66999816894531,21.260000228881836,24.31999969482422,54.58000183105469,62.20000076293945,246.97999572753906,209.9938507080078,30.540000915527344,79.8499984741211,272.6400146484375,31.790000915527344,386.3500061035156,16.440000534057617,242.20652770996094,36.70000076293945,61.2599983215332,6.389999866485596,961.958251953125,64.18000030517578,24.760000228881836,93.09339141845703,238.8800048828125,253.05245971679688,9.729999542236328,198.7964630126953,8.699999809265137,238.5292510986328,25.670000076293945,193.61000061035156,10.539999961853027,29.3700008392334,620.9617919921875,16.280000686645508,12.699999809265137,33.08000183105469,62.72999954223633,7.349999904632568,,1.5,357.67706298828125,6.0,675.8407592773438,29.3700008392334,30.299999237060547,292.9615173339844,234.05999755859375,4.190000057220459,34.380001068115234,109.61937713623047,13.739999771118164,18.049999237060547
2025-11-11,32.040000915527344,11.0600004196167,3.450000047683716,5.489999771118164,333.2200012207031,5.300000190734863,237.52000427246094,12.920000076293945,35.31999969482422,249.10000610351562,,0.7870000004768372,349.9985656738281,127.06999969482422,22.479999542236328,8.520000457763672,54.93000030517578,20.389999389648438,23.170000076293945,55.209999084472656,66.5,241.2100067138672,214.58811950683594,30.4950008392334,77.97000122070312,264.1499938964844,30.739999771118164,395.0400085449219,17.520000457763672,242.41497802734375,36.91999816894531,63.369998931884766,7.0,983.831787109375,61.95000076293945,26.40999984741211,89.19911193847656,231.35000610351562,240.87437438964844,10.180000305175781,192.91395568847656,8.1899995803833,233.8939666748047,24.809999465942383,190.9600067138672,10.369999885559082,28.989999771118164,619.307861328125,15.90999984741211,11.9399995803833,31.399999618530273,64.08000183105469,7.099999904632568,,1.5099999904632568,349.9610595703125,7.230000019073486,677.3878784179688,30.790000915527344,31.110000610351562,288.8935546875,240.6999969482422,4.190000057220459,36.11000061035156,113.52262878417969,14.869999885559082,19.68000030517578
2025-11-12,32.95000076293945,10.729999542236328,3.4000000953674316,5.489999771118164,337.04998779296875,5.239999771118164,258.8900146484375,12.369999885559082,35.18000030517578,244.1999969482422,,0.7229999899864197,353.24041748046875,126.72000122070312,21.8700008392334,7.949999809265137,55.31999969482422,20.200000762939453,23.030000686645508,52.189998626708984,65.94000244140625,241.58999633789062,218.17800903320312,31.510000228881836,77.73999786376953,267.5199890136719,31.270000457763672,394.739990234375,17.43000030517578,241.8194580078125,37.650001525878906,63.529998779296875,7.329999923706055,1012.8505859375,59.720001220703125,26.709999084472656,89.19911193847656,224.61000061035156,244.66067504882812,9.489999771118164,193.55313110351562,8.0600004196167,224.82147216796875,24.40999984741211,184.1699981689453,10.170000076293945,26.399999618530273,618.8196411132812,14.640000343322754,11.140000343322754,28.299999237060547,65.83000183105469,6.670000076293945,,1.4900000095367432,354.4271545410156,6.400000095367432,677.7647705078125,30.81999969482422,31.010000228881836,288.347900390625,240.33999633789062,4.239999771118164,36.470001220703125,113.62220001220703,14.390000343322754,19.3700008392334
2025-11-13,33.67399978637695,10.859999656677246,2.640000104904175,6.369999885559082,333.6000061035156,5.28000020980835,247.9600067138672,11.720000267028809,33.630001068115234,237.5800018310547,,0.7129999995231628,338.0853271484375,103.55000305175781,21.65999984741211,8.079999923706055,54.220001220703125,19.190000534057617,22.40999984741211,51.11000061035156,65.5199966430664,216.24000549316406,219.96798706054688,29.690000534057617,74.38999938964844,256.5899963378906,27.239999771118164,390.6099853515625,16.510000228881836,235.02064514160156,34.619998931884766,63.630001068115234,6.480000019073486,1017.9158935546875,57.540000915527344,24.959999084472656,87.39175415039062,208.5399932861328,236.71844482421875,8.670000076293945,186.62197875976562,7.940000057220459,215.49147033691406,22.5,172.13999938964844,10.199999809265137,23.389999389648438,606.185791015625,13.569999694824219,10.029999732971191,25.200000762939453,64.37999725341797,5.849999904632568,,1.4600000381469727,343.7503967285156,5.889999866485596,666.5179443359375,30.06999969482422,30.959999084472656,279.99371337890625,237.5500030517578,4.110000133514404,33.88999938964844,111.43160247802734,13.989999771118164,18.5
2025-11-14,34.29999923706055,9.920000076293945,2.819999933242798,6.239999771118164,331.1099853515625,5.519999980926514,246.80999755859375,11.289999961853027,33.90999984741211,234.69000244140625,,0.753000020980835,340.5514831542969,111.88999938964844,21.719999313354492,8.300000190734863,54.72999954223633,18.899999618530273,22.09000015258789,52.529998779296875,66.44000244140625,205.3000030517578,219.97793579101562,29.579999923706055,73.51000213623047,253.0800018310547,26.34000015258789,396.3599853515625,17.139999389648438,235.70547485351562,34.27000045776367,64.94000244140625,6.880000114440918,1021.8126831054688,58.63999938964844,24.770000457763672,86.32332611083984,199.75,246.5887908935547,8.699999809265137,189.92774963378906,8.399999618530273,220.7210235595703,22.049999237060547,174.00999450683594,9.720000267028809,23.610000610351562,606.6441040039062,13.430000305175781,10.600000381469727,25.479999542236328,67.75,6.050000190734863,,1.4299999475479126,343.909912109375,4.190000057220459,666.408935546875,37.40999984741211,31.0,282.59326171875,235.02999877929688,4.03000020980835,34.5,113.52262878417969,14.930000305175781,18.520000457763672
2025-11-17,32.709999084472656,10.359999656677246,2.859999895095825,6.300000190734863,325.07000732421875,5.574999809265137,240.52000427246094,10.430000305175781,32.130001068115234,232.8699951171875,,0.6800000071525574,340.7404479980469,107.11000061035156,22.020000457763672,8.270000457763672,54.459999084472656,18.450000762939453,21.3799991607666,55.31999969482422,66.94999694824219,194.10000610351562,219.21221923828125,28.81999969482422,72.79000091552734,253.5399932861328,25.040000915527344,369.1000061035156,18.1299991607666,231.020751953125,34.880001068115234,64.0999984741211,7.159999847412109,1018.2448120117188,56.97999954223633,24.760000228881836,83.32772064208984,195.4199981689453,241.71356201171875,8.479999542236328,186.36231994628906,8.520000457763672,217.75958251953125,20.920000076293945,171.25,9.430000305175781,22.829999923706055,601.4630737304688,12.949999809265137,11.5,24.690000534057617,69.13999938964844,5.96999979019165,,1.409999966621399,339.244384765625,4.369999885559082,660.2003173828125,36.470001220703125,30.690000534057617,279.8052062988281,233.5800018310547,4.03000020980835,35.439998626708984,114.33912658691406,15.619999885559082,23.899999618530273
2025-11-18,32.0,9.84000015258789,2.8399999141693115,6.539999961853027,324.4700012207031,6.409999847412109,230.2899932861328,10.670000076293945,31.170000076293945,222.5500030517578,,0.7009999752044678,338.6024169921875,104.97000122070312,21.920000076293945,9.449999809265137,54.15999984741211,18.940000534057617,21.440000534057617,53.470001220703125,66.16000366210938,190.4600067138672,224.2539825439453,29.3700008392334,73.05999755859375,252.19000244140625,25.579999923706055,368.3299865722656,17.860000610351562,231.72544860839844,31.6299991607666,64.30999755859375,7.829999923706055,1026.5665283203125,58.5099983215332,24.920000076293945,78.56471252441406,206.8000030517578,228.27670288085938,8.470000267028809,181.12899780273438,20.139999389648438,218.38357543945312,20.979999542236328,167.3300018310547,9.430000305175781,22.93000030517578,594.1397705078125,12.970000267028809,12.34000015258789,25.709999084472656,70.58000183105469,5.710000038146973,,1.590000033378601,332.25616455078125,4.599999904632568,654.6563110351562,39.80500030517578,31.209999084472656,275.73724365234375,239.08999633789062,4.119999885559082,36.0,114.68762969970703,16.020000457763672,22.989999771118164
2025-11-19,32.20000076293945,10.460000038146973,2.859999895095825,6.639999866485596,318.1099853515625,6.570000171661377,223.5500030517578,10.8100004196167,31.18000030517578,222.69000244140625,,0.675000011920929,352.4448547363281,108.93000030517578,20.979999542236328,9.460000038146973,52.560001373291016,18.43000030517578,21.8799991607666,50.72999954223633,64.79000091552734,190.1199951171875,221.17123413085938,29.020000457763672,71.23999786376953,251.8699951171875,25.760000228881836,361.8999938964844,17.690000534057617,231.6857452392578,30.43000030517578,64.81999969482422,8.229999542236328,1046.0504150390625,63.54999923706055,24.18000030517578,81.20083618164062,186.5,225.69921875,8.239999771118164,186.28240966796875,19.43000030517578,223.3754119873047,20.950000762939453,165.4199981689453,9.149999618530273,23.440000534057617,597.6868286132812,12.460000038146973,11.5600004196167,25.459999084472656,70.52999877929688,5.46999979019165,,1.5199999809265137,338.3870849609375,4.619999885559082,657.1853637695312,39.689998626708984,30.329999923706055,280.1623840332031,240.4600067138672,3.930000066757202,35.43000030517578,114.01052856445312,15.770000457763672,22.600000381469727
2025-11-20,31.280000686645508,9.430000305175781,2.7699999809265137,6.639999866485596,312.3999938964844,6.920000076293945,206.02000427246094,10.300000190734863,29.780000686645508,217.13999938964844,,0.6510000228881836,344.8872375488281,93.37999725341797,20.600000381469727,9.630000114440918,52.47999954223633,17.950000762939453,21.3799991607666,49.290000915527344,63.5,182.50999450683594,220.94252014160156,29.0,68.41999816894531,245.83999633789062,24.030000686645508,357.30999755859375,17.510000228881836,227.3980255126953,28.110000610351562,64.62999725341797,7.440000057220459,1039.76171875,56.68000030517578,22.360000610351562,76.56763458251953,177.1300048828125,201.1732177734375,8.039999961853027,180.40989685058594,22.010000228881836,208.67718505859375,19.719999313354492,155.7449951171875,9.109999656677246,20.510000228881836,583.5385131835938,11.720000267028809,10.270000457763672,22.799999237060547,69.87999725341797,5.019999980926514,,1.4600000381469727,324.091552734375,4.260000228881836,647.1683349609375,38.02000045776367,30.450000762939453,275.3304443359375,235.3699951171875,3.819999933242798,34.72999954223633,113.34339141845703,15.574999809265137,23.81999969482422
2025-11-21,30.639999389648438,9.369999885559082,2.930000066757202,6.75,324.19000244140625,7.300000190734863,203.77999877929688,10.109999656677246,30.3799991607666,220.69000244140625,,0.6650000214576721,338.3041076660156,89.98999786376953,22.209999084472656,9.6899995803833,54.689998626708984,18.459999084472656,22.1299991607666,50.22999954223633,65.44000244140625,194.67999267578125,226.12351989746094,29.989999771118164,70.05000305175781,249.91000366210938,23.420000076293945,355.3500061035156,18.530000686645508,233.83953857421875,29.06999969482422,66.04000091552734,7.090000152587891,1056.1162109375,55.27000045776367,23.719999313354492,77.33650207519531,170.5,207.1673583984375,8.210000038146973,178.6521453857422,23.170000076293945,196.8611602783203,19.93000030517578,154.85000610351562,9.114999771118164,20.40999984741211,587.9224853515625,11.470000267028809,10.199999809265137,23.59000015258789,70.87000274658203,5.019999980926514,,1.5299999713897705,325.1183776855469,4.46999979019165,653.6149291992188,40.209999084472656,31.950000762939453,272.9095153808594,235.47000122070312,3.9200000762939453,34.689998626708984,116.1513442993164,15.869999885559082,24.020000457763672
2025-11-24,32.029998779296875,9.5,2.9600000381469727,7.119999885559082,318.7300109863281,7.300000190734863,215.0500030517578,10.800000190734863,31.270000457763672,226.27999877929688,,0.777999997138977,375.8536682128906,95.55999755859375,23.6200008392334,9.680000305175781,55.5,19.479999542236328,22.81999969482422,51.25,67.20999908447266,203.7899932861328,225.71578979492188,29.440000534057617,71.25,259.8500061035156,24.780000686645508,356.5,18.649999618530273,238.10739135742188,29.290000915527344,65.58999633789062,7.489999771118164,1066.5408935546875,59.040000915527344,24.149999618530273,83.66722106933594,179.0399932861328,223.71116638183594,8.350000381469727,182.31747436523438,25.049999237060547,198.36663818359375,21.3700008392334,162.25,9.449999809265137,23.110000610351562,602.9575805664062,11.829999923706055,11.489999771118164,26.56999969482422,73.66000366210938,5.099999904632568,,1.5499999523162842,338.06805419921875,4.769999980926514,663.235107421875,41.790000915527344,32.029998779296875,282.41461181640625,239.07000732421875,3.9200000762939453,35.790000915527344,119.06881713867188,16.739999771118164,24.989999771118164
2025-11-25,32.369998931884766,9.369999885559082,3.069999933242798,7.590000152587891,319.54998779296875,7.329999923706055,206.1300048828125,10.729999542236328,30.75,229.6699981689453,,0.7670000195503235,382.88427734375,94.29000091552734,24.690000534057617,9.40999984741211,56.290000915527344,19.639999389648438,23.6299991607666,53.56999969482422,67.55000305175781,210.3000030517578,229.48468017578125,31.670000076293945,72.11000061035156,260.3599853515625,25.479999542236328,371.510009765625,18.299999237060547,243.29832458496094,30.280000686645508,66.04000091552734,7.389999866485596,1106.186279296875,58.209999084472656,24.75,83.30774688720703,172.19000244140625,224.3105926513672,8.550000190734863,177.593505859375,26.06999969482422,195.14768981933594,21.780000686645508,163.5500030517578,9.8100004196167,22.59000015258789,606.674072265625,11.859999656677246,11.600000381469727,26.079999923706055,76.31999969482422,5.099999904632568,,1.440000057220459,338.955322265625,4.460000038146973,669.4734497070312,41.470001220703125,32.97999954223633,282.4543151855469,241.83999633789062,3.880000114440918,36.0099983215332,120.85116577148438,17.260000228881836,26.18000030517578
2025-11-26,32.119998931884766,9.670000076293945,3.0899999141693115,7.730000019073486,317.5199890136719,7.639999866485596,214.24000549316406,10.8100004196167,30.5,229.16000366210938,,0.7649999856948853,395.3543701171875,101.13999938964844,25.030000686645508,9.479999542236328,55.52000045776367,20.170000076293945,24.040000915527344,53.29999923706055,68.1500015258789,213.1300048828125,227.18756103515625,32.20000076293945,75.2300033569336,272.2099914550781,26.239999771118164,361.80999755859375,18.6299991607666,245.45211791992188,30.969999313354492,67.86000061035156,7.679999828338623,1100.605224609375,60.150001525878906,25.010000228881836,87.59146118164062,175.63999938964844,230.03497314453125,8.520000457763672,180.03036499023438,28.1200008392334,203.00193786621094,22.3799991607666,165.77000427246094,9.779999732971191,22.40999984741211,612.034423828125,12.079999923706055,11.460000038146973,25.56999969482422,77.58000183105469,5.150000095367432,,1.4600000381469727,346.63140869140625,4.119999885559082,674.09521484375,43.150001525878906,33.40999984741211,287.6930236816406,243.6300048828125,4.019999980926514,36.2599983215332,122.32483673095703,17.3799991607666,27.329999923706055
2025-11-28,32.5,9.979999542236328,3.1700000762939453,7.849999904632568,320.1300048828125,7.670000076293945,217.52999877929688,11.319999694824219,31.09000015258789,233.22000122070312,,0.781000018119812,400.7143249511719,109.23999786376953,25.329999923706055,10.029999732971191,55.93000030517578,21.1299991607666,24.31999969482422,53.470001220703125,68.12999725341797,218.25999450683594,225.51690673828125,33.15999984741211,76.16999816894531,272.9200134277344,26.59000015258789,367.32000732421875,18.420000076293945,246.89126586914062,31.469999313354492,67.87999725341797,7.670000076293945,1071.8328857421875,61.95000076293945,25.979999542236328,89.26899719238281,177.17999267578125,236.24891662597656,8.989999771118164,176.7745361328125,28.31999969482422,200.0206756591797,22.959999084472656,168.4499969482422,9.6899995803833,22.670000076293945,616.996337890625,12.220000267028809,11.699999809265137,25.56999969482422,77.76000213623047,5.199999809265137,,1.6200000047683716,351.187255859375,4.369999885559082,677.7747192382812,44.060001373291016,33.2599983215332,289.23089599609375,246.07000732421875,4.119999885559082,35.40999984741211,122.63351440429688,17.31999969482422,26.709999084472656
2025-12-01,32.5,9.520000457763672,3.0399999618530273,7.739999771118164,322.8500061035156,7.349999904632568,219.75999450683594,10.609999656677246,29.950000762939453,233.8800048828125,,0.7409999966621399,383.92840576171875,98.93000030517578,24.049999237060547,9.319999694824219,55.029998779296875,21.950000762939453,24.0,52.16999816894531,66.05000305175781,203.6999969482422,222.89161682128906,33.869998931884766,76.66000366210938,263.5400085449219,24.799999237060547,373.3999938964844,18.31999969482422,243.78466796875,30.040000915527344,66.86000061035156,6.730000019073486,1054.3123779296875,58.099998474121094,24.15999984741211,90.96650695800781,171.4199981689453,240.2250213623047,8.420000076293945,179.69081115722656,27.950000762939453,199.0203399658203,21.760000228881836,167.49000549316406,9.329999923706055,21.420000076293945,614.923828125,11.729999542236328,10.949999809265137,23.450000762939453,75.80000305175781,4.869999885559082,,1.5,351.8651428222656,4.789999961853027,674.6803588867188,41.9900016784668,31.670000076293945,285.4308776855469,249.33999633789062,3.9100000858306885,35.189998626708984,119.33766174316406,16.510000228881836,26.030000686645508
